Organism Name,Region,Average_lifespan_days,Tip_Name,Genome_size_bp,AA_OE,AT_OE,AG_OE,AC_OE,TA_OE,TT_OE,TG_OE,TC_OE,GA_OE,GT_OE,GG_OE,GC_OE,CA_OE,CT_OE,CG_OE,CC_OE,CA_and_TG_OE,AC_and_GT_OE,AG_and_CT_OE,GA_and_TC_OE,AA_and_TT_OE,CC_and_GG_OE
Octopus maya,intergenic,453.75,Octopus_maya_ott237487,2341750473.0,,0.957745646123232,,,0.8329295874285658,,,,,,,0.9921469025299494,,,0.6278354632969038,,1.2372743199827372,1.0246068023916632,0.9812005794652074,0.9849348404657262,1.0391903042333732,0.9914788661905842
Plodia interpunctella,intergenic,29.7,Plodia_interpunctella_ott710461,291316876.0,,0.9694716844167186,,,0.9193634672330688,,,,,,,1.1158125352073058,,,1.1131311725023565,,1.0477491111277275,0.9990438893558786,0.8693821878319545,0.9166944947327826,1.0992024295207592,1.0456183805395975
Enteroctopus dofleini,intergenic,1308.4,Enteroctopus_dofleini_ott123064,743946058.0,,0.9612602064887869,,,0.855227473767018,,,,,,,0.9198659515088654,,,0.5680434424888722,,1.2250945054949867,1.0328545808829594,1.0024852772174768,0.9865894957008148,1.0186126760494045,1.0473823515366492
Octopus rubescens,intergenic,821.25,Octopus_rubescens_ott609506,2757134468.0,,1.0029069887573503,,,0.8752615703215997,,,,,,,0.960062405985754,,,0.6393277373195116,,1.232814337484044,1.0303733761349998,0.9521151390635219,0.9640136552225087,1.0075751871283947,1.0495833311568314
Octopus americanus,intergenic,356.0,Octopus_tetricus_ott754416,2534512599.0,,0.9609326572649086,,,0.8318736784000818,,,,,,,1.0004462917633383,,,0.6234316844847884,,1.2246772959773675,1.005020093279888,0.983686338831657,0.9817827084053878,1.0462183450200868,1.0221008124658606
Congeria kusceri,intergenic,14235.0,Congeria_kusceri_ott905007,1550116755.0,,0.9726414893162731,,,0.8739786843256584,,,,,,,1.0840595245248912,,,0.864819923004274,,1.215115331446216,1.0646678897707154,0.8473356679570336,0.8790065923408531,1.0750324346620825,1.0199008656272104
Caenorhabditis nigoni,intergenic,18.0,Caenorhabditis_nigoni_ott5701061,128508886.0,,0.8487154737820529,,,0.5676119862941766,,,,,,,0.8157401778991458,,,0.909238216300979,,1.0102441948486036,0.7872795319856587,0.9681616867841024,1.2438206268499117,1.2891515771391868,1.1290838274975221
Pinctada fucata,intergenic,2190.0,Pinctada_fucata_ott978934,930916280.0,,0.9627448964558344,,,0.7752406472764192,,,,,,,0.9099513754437796,,,0.8059469990772072,,1.1550917201376794,0.9558018064756032,0.8891107187819588,1.031302190943195,1.1224124124250765,1.1135423776009334
Neoseiulus californicus,intergenic,94.27333333,Neoseiulus_californicus_ott775023,188379862.0,,0.9754115581125092,,,0.5483345015305695,,,,,,,0.9518438936304572,,,1.134064888614397,,0.9861324813786555,0.8712862465956507,0.9828489846073107,1.2845189055988524,1.174163829846676,0.8961845642448689
Physella acuta,intergenic,326.547619,Physa_acuta_ott55904,702002063.0,,0.9486718405052986,,,0.94675542411443,,,,,,,0.8940679253174213,,,0.7563453871210473,,1.0988799236128937,1.0564043141522879,0.8954918845046833,0.8562318965102224,1.0798889708216508,1.2531147905588842
Tetranychus truncatus,intergenic,48.0,Tetranychus_truncatus_ott827791,80582051.0,,0.8874163525507478,,,0.5910580861776268,,,,,,,0.9257856027819584,,,0.608003559668378,,1.2621920227677101,0.8613280358723964,0.9222136071251436,1.180118809227609,1.2099609766508144,0.9820837969787792
Onchocerca lupi,intergenic,3131.55,Onchocerca_lupi_ott847619,92491485.0,,0.9483152590922548,,,0.6998766654106047,,,,,,,1.266578433151377,,,0.9873886395078052,,1.1414910379068328,0.7638627146938457,0.8807131528010934,1.1513236855747133,1.1878922405093153,0.9547604522525408
Goniobranchus geometricus,intergenic,60.0,Goniobranchus_geometricus_ott168517,907216199.0,,0.9024321173880188,,,0.7210712347215223,,,,,,,0.944073462055373,,,0.6067035102304299,,1.172539260446272,0.9218018830481782,1.0336961653914436,1.076788489502187,1.1251696491925363,1.0582031574247108
Goniobranchus fidelis,intergenic,53.0,Goniobranchus_fidelis_ott574892,929280104.0,,0.8976928765247649,,,0.7371452281760371,,,,,,,0.95656192724682,,,0.598129264205088,,1.1839162318387628,0.943242247778522,1.0275673813204123,1.0528554313043625,1.120140419139403,1.0499834758695588
Goniobranchus leopardus,intergenic,365.0,Goniobranchus_leopardus_ott168511,432546281.0,,0.9125493364758016,,,0.7093742679550323,,,,,,,0.923782942688083,,,0.6113233680374098,,1.1923955968517241,0.9384562364109797,1.048767445895752,1.092757434633734,1.096986651676228,1.0305958634947368
Magicicada cassini,intergenic,6205.0,Magicicada_cassini_ott435888,1926507681.0,,0.8884709443638038,,,0.8734502714319361,,,,,,,1.007974300303711,,,0.883233671743372,,1.1245769537833292,1.0774003792088738,0.9451652461739397,0.9252559711371561,1.0995791142747242,0.9870448587432942
Dastarcus helophoroides,intergenic,1496.9,Dastarcus_helophoroides_ott524802,538902350.0,,0.7881015066227995,,,0.6554558103262819,,,,,,,1.0454794147137572,,,1.1006888118459726,,0.9859649412191551,0.8469443340202334,0.9165815070794386,1.0798309518941274,1.3156700787524884,1.1213886645832651
Rapana venosa,intergenic,4501.666667,Rapana_venosa_ott672626,2300182741.0,,0.7830178585516357,,,0.6766118149005386,,,,,,,0.7640428378531449,,,0.4741506556541048,,1.2621334126068113,1.083682131746089,1.0813538666219933,1.0497632066064904,1.0974018312994527,1.0517842287687365
Unio delphinus,intergenic,4015.0,Unio_delphinus_ott24981,2505958346.0,,1.027833806870657,,,0.8620819250382766,,,,,,,0.9924001380829212,,,0.7983643428770697,,1.1959787913694921,0.9910166041259559,0.8994680798575464,0.9987052524700277,1.0318405152216314,1.0264581511116442
Frankliniella fusca,intergenic,35.83,Frankliniella_fusca_ott80013,372449807.0,,0.8951839556520657,,,0.7709425405600152,,,,,,,1.0985714945646057,,,0.9923225127433436,,0.9756658726711627,0.8607701433190477,0.9553562405195474,0.9557357571813402,1.303011405540819,1.0716614923939094
Ornithodoros moubata,intergenic,4197.5,Ornithodoros_moubata_ott896268,539271247.0,,0.8904377300705062,,,0.7583476141396882,,,,,,,1.094090967232996,,,0.9528381522226678,,1.1260442075735508,0.9883032635954515,0.9800322422749423,0.9980223335918746,1.136562599653893,0.9218669841217103
Panopea generosa,intergenic,48545.0,Panopea_generosa_ott875210,1474161289.0,,0.9969843693689197,,,0.9122825417300138,,,,,,,0.970432564323828,,,0.7124202362281286,,1.248972741440871,1.1002874031071084,0.8847320300178543,0.9006444540250418,1.010724972654508,1.027755297337706
Tegillarca granosa,intergenic,1821.616667,Tegillarca_granosa_ott539397,915485251.0,,0.9263737578127554,,,0.8386778111353088,,,,,,,0.9794503897066202,,,0.7013420202651818,,1.2012916447174775,1.0414379766801316,0.8973438959105964,0.9314489500972399,1.101304033613747,1.0805155576337988
Metacarcinus magister,intergenic,2737.5,Metacarcinus_magister_ott812825,730208932.0,,0.9448542217274672,,,0.9207255849947708,,,,,,,0.6638268635069552,,,0.4953149861832908,,1.0479057871590518,0.9751396765233391,1.2155629151670548,1.180508306266159,0.9331171164516969,1.0929337980422258
Japetella diaphana,intergenic,2193.0,Japetella_diaphana_ott629526,661078023.0,,0.9740017410869434,,,0.8748288920223766,,,,,,,0.9058484148896552,,,0.5814671119713973,,1.2128461097726644,1.0341685877539453,0.9763636427099971,0.9594676211963864,1.0206287031003674,1.1039991577953656
Octopus insularis,intergenic,172.0,Octopus_insularis_ott2868282,1617927582.0,,0.9878414507091364,,,0.8637074314869155,,,,,,,0.9940924947763364,,,0.597480734186375,,1.25544166718838,1.0335817551451334,0.9712038209219833,0.9689125840369628,1.0094447685842216,1.00153777761521
Mansonella ozzardi,intergenic,2100.375,Mansonella_ozzardi_ott1020921,74854941.0,,0.928256179288804,,,0.7151744983503823,,,,,,,1.2846069769683155,,,0.894815834267666,,1.1722555206209893,0.828330470961482,0.8992835002869487,1.0868532366326935,1.1809180921722418,0.9270137919972878
Margaritifera margaritifera,intergenic,53290.0,Margaritifera_margaritifera_durrovensis_ott622474,2453525054.0,,0.9812544700097384,,,0.8393635375880087,,,,,,,0.9909860801416248,,,0.6493909131216398,,1.2177487475438031,0.9939030531166169,0.9424929137319419,0.9829610353123721,1.0528890076456285,1.05211468484588
Lottia scabra,intergenic,3041.666667,Lottia_scabra_ott840646,414091288.0,,0.9408444864801332,,,0.8044522152003939,,,,,,,0.964125755421086,,,0.7808899610081107,,1.1341394448909168,0.955533756370934,0.9067057293712945,0.9898291959681031,1.1309484181907798,1.1407132657807486
Unio pictorum,intergenic,5091.75,Unio_pictorum_ott70003,2434325818.0,,1.0255571848359373,,,0.8686523047595075,,,,,,,0.993239406055718,,,0.7825977904755742,,1.2029681322859824,1.00055853342309,0.899526769456312,0.9885162272628901,1.0282432247516273,1.02704780559245
Balanus glandula,intergenic,3650.0,Balanus_glandula_ott404546,582475369.0,,0.9993039439577802,,,0.8212481905049303,,,,,,,1.0955549282663668,,,0.9406629738545608,,1.1393606700652488,0.9698524075869231,0.9012286483553521,0.9351289441688263,1.1136596138884998,1.012829816712447
Dirona pellucida,intergenic,365.0,Marioniopsis_babai_ott7960344,562136326.0,,0.9978799368467036,,,0.8214064012290665,,,,,,,0.8376997856033686,,,0.6708875034014362,,1.1990578609439337,1.0053297497794513,0.9208769341371735,1.0103065246928724,1.0481522449589007,1.1367255253284805
Tritonia festiva,intergenic,365.0,Tritonia_festiva_ott277834,908035819.0,,0.9587055987400144,,,0.8015503191470194,,,,,,,0.8346134645333393,,,0.6782319794866163,,1.1580117062863235,0.9858899179492253,0.9761092230147513,1.0468409429236964,1.0659997528714469,1.1142679013297303
Biomphalaria pfeifferi,intergenic,414.1527778,Biomphalaria_pfeifferi_ott960329,771819456.0,,0.8881932746177331,,,0.8456948856052685,,,,,,,0.9782612503761292,,,0.6666505815446128,,1.098466007887072,0.9723768573001327,1.0365669506817836,0.9850361915968712,1.10671140838646,1.0964419620092012
Tritonia tetraquetra,intergenic,365.0,Tritonia_tetraquetra_ott650633,740546519.0,,0.9590523933004496,,,0.8086138928793789,,,,,,,0.8307957963243247,,,0.6788689306466608,,1.1524673028477346,0.9874557068915744,0.9785706191856758,1.044227941200386,1.0632058840263878,1.1201168520795572
Semibalanus cariosus,intergenic,5475.0,Semibalanus_cariosus_ott949511,611537808.0,,1.0033025763407484,,,0.7942562391557834,,,,,,,1.0535997613176262,,,0.8952938134592973,,1.1380074108821978,0.9502566597851924,0.8946757065308012,0.9407620695640289,1.1354891230073516,1.068009664241067
Aphidoletes aphidimyza,intergenic,62.5,Aphidoletes_aphidimyza_ott234104,191431736.0,,0.9459470279178548,,,0.6205757914032515,,,,,,,1.1725515530370678,,,1.1036807000508932,,1.2814741739750135,0.9621002012368497,0.7348500972248867,1.0169666750237143,1.2179908206814771,0.8661252644559831
Stenchaetothrips biformis,intergenic,21.16,Stenchaetothrips_biformis_ott157036,338861303.0,,0.869676972092018,,,0.6851289773589517,,,,,,,1.1213839142836304,,,1.039112651324515,,1.0339150852106613,0.9078894472003938,0.9427057060790331,0.96915004520584,1.3111939711339704,0.9801801100530917
Nippostrongylus brasiliensis,intergenic,323.9166667,Nippostrongylus_brasiliensis_ott369898,257391350.0,,0.9128844068415344,,,0.7329774423080887,,,,,,,1.0439107479428886,,,1.0322838207216374,,1.037557724493501,0.9142307513975928,0.9654031433398017,1.0799499026813613,1.178151172217468,0.963789713944907
Stramonita haemastoma,intergenic,2190.0,Stramonita_haemastoma_haemastoma_ott545900,2236578135.0,,0.7998025991159468,,,0.6833012590949961,,,,,,,0.7726176580731828,,,0.4681973762838763,,1.3096114078497023,1.1196794820992402,1.0831514759435006,1.0584780836781262,1.0571971799023312,0.9746718426154687
Monoplex corrugatus,intergenic,1505.625,Monoplex_corrugatus_ott2890223,3075538138.0,,0.8321578750295627,,,0.68229186165243,,,,,,,0.749079025182903,,,0.4898354825570101,,1.4105287298354916,1.21279241568552,1.0534597965766916,1.0692018606881077,0.9809250951413859,0.8492364974373404
Centruroides vittatus,intergenic,1460.0,Centruroides_vittatus_ott988689,760163932.0,,0.9297440857179694,,,0.8588351734274596,,,,,,,1.1031924793912598,,,1.0570997592240228,,1.0191161396205786,0.9284841142083976,0.9010383397555316,0.9713683003732876,1.145354776138983,1.1241545249212426
Cordylochernes scorpioides,intergenic,365.0,Cordylochernes_scorpioides_ott26536,2619362661.0,,0.9801867343852276,,,0.8555913976778566,,,,,,,1.028481932814228,,,0.7846240910213711,,1.060320064130264,0.8786203217071392,0.9479210353617882,0.9992456065983583,1.112559993170201,1.199949530785298
Gastropteron pacificum,intergenic,365.0,Gastropteron_pacificum_ott2884606,549124366.0,,0.9102603448342113,,,0.7967869900166801,,,,,,,0.8375706922385653,,,0.609794306597508,,1.2163587171405925,1.055378102029055,1.0419004535665344,1.0461214364052687,1.0231596920313242,1.0137902836558579
Hermissenda crassicornis,intergenic,160.0,Hermissenda_crassicornis_ott159591,482625898.0,,0.9938301076858136,,,0.8145221864618328,,,,,,,0.7691959372318313,,,0.6137194928880612,,1.2792275575443381,1.09028589109466,0.9208220173738044,1.0090486945194947,0.9991918083175497,1.075985639897191
Clinocardium nuttallii,intergenic,3668.25,Clinocardium_nuttallii_ott661556,869220304.0,,0.957396222599438,,,0.8205571261502091,,,,,,,0.9963082836609032,,,0.7615176704708526,,1.2045079856262455,1.0168517208891634,0.9121602241429139,0.9674644337646502,1.082675437087009,1.031147303980125
Diodora aspera,intergenic,7300.0,Diodora_aspera_ott335847,782408230.0,,0.9530060982604748,,,0.7821700223954156,,,,,,,0.9546492484979174,,,0.6978222434643075,,1.2333747755313167,1.0180493927308292,0.9351981941531936,0.9845453559876545,1.0773336360746937,1.040774603707406
Cryptochiton stelleri,intergenic,9976.666667,Cryptochiton_stelleri_ott632182,783734439.0,,0.9569357012561304,,,0.8461292327830563,,,,,,,0.95994078253521,,,0.7388386671106603,,1.1918280030964883,1.033052723386413,0.9091732294044467,0.9353553900337312,1.0778018034367576,1.092316639207088
Melibe leonina,intergenic,365.0,Melibe_leonina_ott662108,565344392.0,,0.9475475105424492,,,0.8055812277927685,,,,,,,0.7983451756581234,,,0.5699969435559821,,1.164746288858058,0.9811138197221394,1.0344440119370615,1.0700020415472935,1.0424677367774404,1.1222908784716987
Necator americanus,intergenic,4603.222222,Necator_americanus_ott856981,234457255.0,,0.9035456248225878,,,0.7325431718085567,,,,,,,1.0307104343200164,,,1.0323404973308297,,1.0406687925102607,0.9131127466566291,0.9607520905756652,1.0893976684134812,1.180643298522428,0.9655302677375439
Serripes groenlandicus,intergenic,9855.0,Serripes_groenlandicus_ott2862351,1759664326.0,,0.9547496253475248,,,0.8302298801725457,,,,,,,0.9815755629331888,,,0.8244752810856605,,1.1772731118105446,1.0236607790061922,0.9040540282434367,0.96758688988297,1.0867060137671383,1.0336808135598716
Doris verrucosa,intergenic,365.0,Doris_verrucosa_ott720739,601029023.0,,0.91769266769106,,,0.761083626505718,,,,,,,0.9246235658651276,,,0.6869913010537834,,1.1239103351225008,0.9267397835746747,1.046068603049168,1.0853900028574606,1.100528011523629,1.056032064570063
Tylodina fungina,intergenic,365.0,Tylodina_fungina_ott637191,674588215.0,,0.9611162376529264,,,0.8103442666813294,,,,,,,0.9044752200697468,,,0.6482661533488738,,1.1556374771825098,0.9577809689710928,1.0556558321688703,1.0767320003431329,1.0297840412722132,1.0447987926824023
Dirona albolineata,intergenic,182.5,Caecinella_luctuosa_ott5743994,522790490.0,,0.994532553593727,,,0.8188130152759769,,,,,,,0.839322389071067,,,0.6748085935332058,,1.1968695068843405,1.0047030866649196,0.9186442928253187,1.0078115740735691,1.0533293118691083,1.1404282587908727
Ylistrum balloti,intergenic,1306.75,Ylistrum_balloti_ott727118,648484292.0,,0.9750204179421864,,,0.8810166724864542,,,,,,,0.756238269245666,,,0.6565641213857409,,1.2398345857382163,1.1264072052294503,0.9298847425352373,0.9890292832616426,0.9943167672708664,1.031852287372568
Scyllaea pelagica,intergenic,365.0,Scyllaea_pelagica_ott204536,646912406.0,,0.9249216198262236,,,0.7582861359053955,,,,,,,0.9204873678901746,,,0.6060695200416495,,1.1810856535291923,0.9510654447610162,1.0247313151850714,1.042629730422848,1.091570095194176,1.0877153765892227
Ancula gibbosa,intergenic,121.6666667,Ancula_gibbosa_ott739837,638039246.0,,1.054106872130451,,,0.8709022457123365,,,,,,,0.8885286923423898,,,0.7269242449080745,,1.095045643133968,0.8972756609088507,1.0159470811214062,1.1129575907686904,0.9999448967983865,1.0943962380298884
Dendronotus venustus,intergenic,365.0,Dendronotus_venustus_ott945191,680167874.0,,0.9613368818994644,,,0.8516756735613661,,,,,,,0.8949479460855724,,,0.7887514788663986,,1.1137222884878397,0.9899862254714538,0.9660080002349424,1.0260216527043209,1.065055441245726,1.0775403890607125
Saccostrea cuccullata,intergenic,5794.375,Saccostrea_cucullata_ott162886,1170583295.0,,0.9353961176457336,,,0.7982069158843673,,,,,,,0.9835066666777472,,,0.7417827391819222,,1.1376582394801287,0.9389810726325986,0.9006100992202167,0.9800533153837979,1.1437297103621384,1.1806326184383023
Mactromeris polynyma,intergenic,17624.28571,Mactromeris_polynyma_ott131019,792970777.0,,0.9981428535858942,,,0.8807066139482423,,,,,,,0.9571334850636876,,,0.7851108147685597,,1.2431999421849835,1.087785808056646,0.870861877298806,0.9337306292257983,1.0241042583484992,1.0028773474231067
Phyllaplysia taylori,intergenic,273.75,Phyllaplysia_taylori_ott694793,806246940.0,,0.8597158628631529,,,0.7525085007102934,,,,,,,0.8920233608796272,,,0.6644304050356437,,1.1151906390770305,0.9586614753787749,1.0515437286854923,1.0465990733489117,1.133284207064613,1.0996625587429654
Geukensia granosissima,intergenic,6570.0,Geukensia_granosissima_ott69865,1176168485.0,,0.9200267085856422,,,0.7827637738527058,,,,,,,0.9779766544869298,,,0.6977010912158588,,1.1838395660115966,0.975485106353318,0.8926905827874219,0.9629069576015843,1.1449853923658313,1.1467757147759559
Dendronotus rufus,intergenic,365.0,Dendronotus_rufus_ott974461,466668337.0,,0.992761390511249,,,0.8759096636071276,,,,,,,0.8537393395289717,,,0.7639210163162604,,1.1149982386951538,0.9967985555029459,0.9941724679244132,1.0526942611861774,1.013482409477123,1.0705272101672023
Nuttallia obscurata,intergenic,4866.666667,Nuttallia_obscurata_ott139252,1291707517.0,,0.9400576123730492,,,0.8423840554123894,,,,,,,1.0151393791046026,,,0.6545457603519166,,1.2116751387586742,1.0239931177499328,0.9450488408057688,0.9419613462913018,1.0763700206303135,1.0490462205871638
Chlamys rubida,intergenic,2190.0,Chlamys_rubida_ott413566,730677795.0,,0.9740220145845032,,,0.8728385641892884,,,,,,,0.9074735473994824,,,0.7314085118173981,,1.2040726770289867,1.0655106333947901,0.9060621489236311,0.9430402244715643,1.0424156738286816,1.0774399294435197
Saxidomus gigantea,intergenic,6935.0,Saxidomus_gigantea_ott139257,921158569.0,,0.9262894311173636,,,0.8325604568016944,,,,,,,1.028520577903374,,,0.7096146434404035,,1.2118450374574121,1.0389165945652519,0.9372138954884551,0.9422331390042151,1.0863021099866135,1.0072547037422455
Crassadoma gigantea,intergenic,7300.0,Crassadoma_gigantea_ott139557,902550592.0,,0.9656341253466678,,,0.8776920102820647,,,,,,,0.8799486195483774,,,0.6761206210940262,,1.2080370411124774,1.0722061814120118,0.919427235926997,0.9429045455279559,1.0390317631878876,1.0926368074988482
Panulirus cygnus,intergenic,9855.0,Panulirus_cygnus_ott180995,935571898.0,,0.9165868085585748,,,0.8101017996680477,,,,,,,0.8420283636800259,,,0.5863322756378753,,1.1749399091057682,1.0082019091172907,1.0698679232214514,1.0421401256171807,1.0249818911294093,1.090749625676793
Arion ater rufus,intergenic,620.5,Arion_rufus_ott661121,1081573424.0,,0.9426297730678456,,,0.8208443302722676,,,,,,,0.9472820034147308,,,0.643757284065911,,1.211326044116461,1.018988487534482,1.029292502077816,1.0317606745609529,1.0272570191307528,0.9712320431229199
Clione limacina,intergenic,730.0,Clione_limacina_ott191194,1262273510.0,,0.9246497005289884,,,0.8102892062087659,,,,,,,0.9636310627183744,,,0.7318213674746809,,1.1833093584920589,1.0133739801532708,0.9334547512702823,0.9819854993009786,1.1032395652921558,1.0449621292306062
Katharina tunicata,intergenic,6205.0,Katharina_tunicata_ott837687,684265396.0,,0.9334260468692728,,,0.8360363362166741,,,,,,,0.9802952422222216,,,0.7309776557016051,,1.1866141301583681,1.030081063294537,0.9269662308718414,0.9418718040681462,1.0909991428945884,1.0689918479841996
Aeolidia papillosa,intergenic,273.75,Aeolidia_papillosa_ott823222,166752208.0,,0.9477585827628688,,,0.7778794402709581,,,,,,,1.046905141615968,,,0.6125478778463264,,1.1729861552916863,0.8936928312153029,1.0275015088651132,0.9591912512802941,1.116055998715607,1.1363673358184172
Paralithodes platypus,intergenic,15330.0,Paralithodes_platypus_ott725802,5043581053.0,,0.9708734219642412,,,0.9544592044014982,,,,,,,0.869232232329028,,,0.6261232608011315,,1.0706772876969683,0.9729594486790788,1.0360094265513249,0.9614529625302249,1.0227724623821448,1.2233215759326495
Pinctada imbricata,intergenic,2190.0,Pinctada_imbricata_ott763333,987620812.0,,0.9624181886911488,,,0.7754359613474158,,,,,,,0.910964283852052,,,0.8082207968023176,,1.1572454317725465,0.9583210744654868,0.8895099157013262,1.032193133703344,1.1208740585003965,1.1063590260396157
Crassostrea nippona,intergenic,2737.5,Crassostrea_nippona_ott424417,528986028.0,,0.962653348071968,,,0.816484553227007,,,,,,,0.972983366014659,,,0.7862198945300104,,1.1419815818396897,0.9497050293099459,0.8854800644723946,0.9838215537867804,1.12024485672793,1.1591670207275047
Elysia crispata,intergenic,669.1666667,Elysia_crispata_ott80756,786336081.0,,0.8435012502680113,,,0.8114164860139771,,,,,,,0.93380005892856,,,0.6034964570250434,,1.034187105247668,0.9128716861908803,1.20265886806186,1.138478990471659,1.091619066677912,0.9747541980355046
Ellobium chinense,intergenic,7300.0,Latipes_erinaceus_ott5743720,949470026.0,,0.9105308438904124,,,0.7695375036910804,,,,,,,0.9662784167963672,,,0.6485715713998588,,1.1860367295061292,0.9745321190918631,1.0189585643496335,1.0235963508490127,1.0940554236198896,1.036080594447465
Ophyiulus pilosus,intergenic,1095.0,Ophyiulus_pilosus_ott129823,212916136.0,,0.9583114135134329,,,0.7910278592753152,,,,,,,1.1312271020106537,,,0.8990290044507011,,1.1454008959792121,0.9354340505528745,0.8486781753284032,0.9209283370567666,1.1697032946066954,1.110884243646863
Nothrus silvestris,intergenic,221.0,Nothrus_silvestris_bistilus_ott775497,193802989.0,,1.0104830982396484,,,0.8766558201289687,,,,,,,1.3411733611646723,,,1.2205147422677494,,0.9826653388978591,0.8227392379144775,0.8616980429730191,0.9587524383356774,1.154248183515632,1.0768974768359976
Diaprepes abbreviatus,intergenic,533.8,Diaprepes_abbreviatus_ott713695,1623139935.0,,0.9363165244280168,,,0.8528154402208032,,,,,,,1.0727347099485982,,,0.9512082548316614,,1.0306812125855,0.9134652617397773,0.9077985939045645,0.9677336504230463,1.1479313237898934,1.1793087199405787
Theodoxus fluviatilis,intergenic,1277.5,Theodoxus_fluviatilis_ott738426,1042343443.0,,0.879130625437593,,,0.6906743398700658,,,,,,,0.8771650386100356,,,0.5785512763743577,,1.3108223285276328,1.0731980648557808,1.090602926027279,1.076815782421852,0.9829579978429852,0.9446600633463876
Berghia stephanieae,intergenic,547.5,Berghia_stephanieae_ott2876020,1121603637.0,,0.9654619030544008,,,0.8612540649126604,,,,,,,0.8480384471725562,,,0.7578933614973219,,1.071625269089192,0.9533004475888739,0.9753991336551208,1.043268876781591,1.0744422210733653,1.1580890307268097
Hirudinaria manillensis,intergenic,2920.0,Hirudinaria_bpling_ott215022,148606145.0,,1.0768463382007951,,,0.770227685812996,,,,,,,0.9888587860245852,,,1.084752422166407,,1.1111089725412642,0.8457955386591788,0.7897340963778188,1.1056323836304895,1.1154333419893663,1.1031951385972718
Polydesmus complanatus,intergenic,730.0,Polydesmus_complanatus_ott43694,164235172.0,,0.866566153233183,,,0.7880673035873293,,,,,,,1.2647671294196667,,,1.2646456756818278,,0.9615868342897717,0.8837560221734099,0.8451293557039351,0.9228715179974764,1.2703416181347813,1.1179313888831275
Nemasoma varicorne,intergenic,1095.0,Nemasoma_varicorne_ott129826,415577800.0,,0.9219345108279589,,,0.7517396775504455,,,,,,,1.146602550361224,,,0.5756908024680979,,1.1606687114512064,0.8487714775714789,0.9391836367404767,0.9308698930893344,1.1971689847759601,1.2455815941182422
Ceratozetes gracilis,intergenic,4730.0,Ceratozetes_gracilis_ott3531266,128808183.0,,0.971580174095302,,,0.7977506616407029,,,,,,,1.0329927114695203,,,0.7980673971252684,,1.1065351437774515,0.8736175636487311,0.9242355833171128,1.040656386878864,1.1293164060096545,1.138414366759616
Cylindroiulus punctatus,intergenic,1460.0,Cylindroiulus_punctatus_ott177534,211965178.0,,0.9756377777963732,,,0.7449399205358296,,,,,,,1.1726545412122356,,,0.8418695129327495,,1.1988009738645744,0.9140661537816591,0.8470052225542897,0.9160831680432432,1.180202811958485,1.0877348980977908
Glomeris marginata,intergenic,3650.0,Glomeris_marginata_ott274378,163012155.0,,1.0149034723994934,,,0.8039453198479174,,,,,,,1.2116999749285509,,,0.9398998489639172,,1.1661882539204298,0.9180957822851055,0.8308120506412525,0.8964704434783407,1.1543459326721086,1.0633819041348933
Julus scandinavius,intergenic,1095.0,Julus_scandinavius_ott13913,251262854.0,,0.9463287494367462,,,0.7755677377750113,,,,,,,1.1212282597633143,,,0.815493278289003,,1.1632507508043526,0.9279173532405478,0.8592346704209632,0.9156392091379604,1.1782805393426783,1.1459919357478159
Lithobius forficatus,intergenic,2190.0,Lithobius_forficatus_ott1078166,769522052.0,,0.8493441901559348,,,0.7831968681611385,,,,,,,1.0936188637912825,,,0.911955148120175,,1.0831235874662561,0.9731812070810916,0.9137321321481736,0.9031398328826935,1.226090931467329,1.0921084300306925
Lithobius mutabilis,intergenic,1825.0,Lithobius_mutabilis_ott267601,439560516.0,,0.8440765156300473,,,0.765818125570883,,,,,,,1.0834021350448642,,,0.9355366176003512,,1.0829672893897513,0.9754661585209254,0.9189678188746747,0.9260167852722414,1.2278295615040842,1.0614452707049513
Nothrus palustris,intergenic,351.0,Nothrus_palustris_ott206656,199977458.0,,1.0243939343494606,,,0.8787809938099269,,,,,,,1.352109063819536,,,1.262584561293336,,0.9686687293091724,0.8130395115863261,0.8457317455889621,0.9528666236873952,1.1650017759672844,1.0703079689354393
Polydesmus angustus,intergenic,730.0,Polydesmus_angustus_ott193759,198423542.0,,0.8547719454037747,,,0.7848273431233573,,,,,,,1.2938816524475498,,,1.3013506472880412,,0.9766109269908463,0.9028745333941374,0.8293001517495262,0.9065839023409122,1.2692358542222284,1.1176971074376674
Prionchulus punctatus,intergenic,200.0,Prionchulus_punctatus_ott577256,111709293.0,,0.9874406584622138,,,0.7076875705928617,,,,,,,1.226760704951837,,,1.248325193653692,,1.0440885561347553,0.872985554157121,0.8139843270492084,1.0022163209284107,1.2568728287427844,0.9327300688468061
Steganacarus magnus,intergenic,1095.0,Steganacarus_magnus_ott914860,186593305.0,,0.949583314132198,,,0.8536234030006291,,,,,,,1.3693354842925087,,,1.3455486693164604,,1.029195553262801,0.9172528388071012,0.8344585322643009,0.9356459788478325,1.1623833243538753,0.9564403061532705
Tachypodoiulus niger,intergenic,3285.0,Tachypodoiulus_niger_ott412164,363973629.0,,0.9515772408943808,,,0.7791111326121073,,,,,,,1.2001826666380635,,,0.9297948659924834,,1.1365750850979381,0.9081759257409722,0.8504266198934218,0.9248572861905342,1.186125288250178,1.0922968566404978
